customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5917HBSDW,Female,0,Yes,Yes,37,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Electroniccheck,19.35,683.75,No
5685IIXLY,Female,0,Yes,Yes,5,Yes,No,Fiberoptic,No,Yes,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,83.6,404.2,Yes
5671UUNXD,Female,1,Yes,No,50,Yes,Yes,Fiberoptic,No,No,No,Yes,Yes,Yes,Oneyear,Yes,Electroniccheck,100.65,5189.75,No
0956ACVZC,Female,0,No,No,54,Yes,No,Fiberoptic,No,No,Yes,No,Yes,Yes,Oneyear,Yes,Creditcard(automatic),94.1,5060.9,No
2325NBPZG,Female,0,No,No,3,Yes,No,Fiberoptic,Yes,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,74.55,233.65,No
4250ZBWLV,Male,0,No,No,68,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,No,Electroniccheck,108.45,7176.55,Yes
4482FTFFX,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,No,No,Monthtomonth,No,Electroniccheck,56.15,291.45,No
8859DZTGQ,Male,0,No,No,33,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,20.35,689.75,No
0440MOGPM,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,Electroniccheck,80.55,3263.9,No
0020JDNXP,Female,0,Yes,Yes,34,No,Nophoneservice,DSL,Yes,No,Yes,Yes,Yes,Yes,Oneyear,No,Mailedcheck,61.25,1993.2,No
3752CQSJI,Female,0,Yes,Yes,13,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Mailedcheck,20.45,254.5,No
5025GOOKI,Female,0,No,No,20,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Creditcard(automatic),18.9,347.65,No
4698KVLLG,Female,1,No,No,51,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),19.6,967.9,No
5095AESKG,Female,0,Yes,No,3,Yes,Yes,Fiberoptic,No,Yes,No,No,No,Yes,Monthtomonth,Yes,Creditcard(automatic),91.5,242.95,Yes
2887JPYLU,Female,0,No,Yes,41,Yes,No,DSL,No,No,No,No,No,No,Monthtomonth,No,Banktransfer(automatic),45.2,1841.9,No
4770QAZXN,Female,0,No,No,13,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Creditcard(automatic),19.45,232.1,No
4896CPRPF,Male,0,Yes,Yes,35,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),25.45,809.25,No
1871MOWRM,Male,0,Yes,No,12,Yes,No,Fiberoptic,Yes,No,No,Yes,No,No,Monthtomonth,No,Banktransfer(automatic),80.85,866.45,Yes
9714EDSUC,Male,0,No,No,4,Yes,No,Fiberoptic,Yes,Yes,No,Yes,No,Yes,Monthtomonth,Yes,Mailedcheck,94.9,360.55,No
2027OAQQC,Female,0,No,No,43,No,Nophoneservice,DSL,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Banktransfer(automatic),49.05,2076.2,Yes
0282NVSJS,Female,1,Yes,Yes,12,No,Nophoneservice,DSL,No,No,No,Yes,No,No,Monthtomonth,Yes,Mailedcheck,29.3,355.9,No
9090SGQXL,Male,1,Yes,No,68,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,105.3,7299.65,Yes
6595YGXIT,Male,1,No,No,25,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,No,Monthtomonth,Yes,Electroniccheck,88.95,2291.2,Yes
7353YOWFP,Female,0,No,No,7,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,20.25,129.15,No
9835ZIITK,Male,1,Yes,No,66,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,Electroniccheck,110.85,7491.75,Yes
8008ESFLK,Female,0,Yes,No,53,Yes,No,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,No,Electroniccheck,110.5,5835.5,No
7537CBQUZ,Male,1,No,No,63,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Banktransfer(automatic),109.4,7031.45,No
1555DJEQW,Female,0,Yes,Yes,70,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),114.2,7723.9,Yes
5649TJHOV,Male,1,Yes,No,27,No,Nophoneservice,DSL,No,No,No,No,No,Yes,Monthtomonth,No,Banktransfer(automatic),36.5,1032,Yes
0519XUZJU,Female,0,No,No,1,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,No,Mailedcheck,70.75,70.75,Yes
3363EWLGO,Female,0,No,No,5,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,19.95,109.6,No
4750UKWJK,Female,1,Yes,No,37,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,19.6,727.8,No
6338AVWCY,Male,0,No,No,3,No,Nophoneservice,DSL,No,No,Yes,No,Yes,No,Monthtomonth,Yes,Mailedcheck,40.15,130.75,Yes
1689YQBYY,Female,0,No,Yes,12,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,76.6,893,No
4487ZYJZK,Female,0,Yes,Yes,38,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Creditcard(automatic),19.6,763.1,No
2959FENLU,Female,0,No,No,9,Yes,No,Fiberoptic,No,No,Yes,No,No,Yes,Monthtomonth,Yes,Creditcard(automatic),85.3,781.4,No
0708LGSMF,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,65.85,902.25,No
9253QXKBE,Male,1,Yes,No,29,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,94.45,2653.65,Yes
7634HLQJR,Female,0,Yes,Yes,47,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),20.05,1016.7,No
0487RPVUM,Male,0,Yes,No,61,Yes,Yes,Fiberoptic,Yes,No,Yes,Yes,Yes,No,Monthtomonth,No,Banktransfer(automatic),99.4,5943.65,No
4079ULGFR,Male,0,No,No,16,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,20,275.7,No
2516XSJKX,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Twoyear,No,Electroniccheck,78.45,3126.45,No
0057QBUQH,Female,0,No,Yes,43,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Electroniccheck,25.1,1070.15,No
9445SZLCH,Female,0,Yes,Yes,36,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,No,Monthtomonth,Yes,Banktransfer(automatic),97.35,3457.9,Yes
6599SFQVE,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,55,340.4,No
8331ZXFOE,Female,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Oneyear,Yes,Creditcard(automatic),71.1,4299.2,No
4003FUSHP,Male,0,No,No,19,Yes,No,DSL,No,No,No,Yes,Yes,No,Monthtomonth,Yes,Creditcard(automatic),61.55,1093.2,No
0356ERHVT,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Banktransfer(automatic),45.9,521.9,No
7325ENZFI,Female,0,No,No,39,No,Nophoneservice,DSL,Yes,Yes,No,Yes,No,No,Oneyear,Yes,Banktransfer(automatic),40.3,1630.4,No
4884ZTHVF,Female,1,No,No,8,Yes,No,Fiberoptic,No,Yes,No,No,Yes,No,Monthtomonth,Yes,Electroniccheck,87.1,713.6,No
3920HIHMQ,Female,0,No,Yes,26,Yes,Yes,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Mailedcheck,49.5,1265.65,No
3055OYMSE,Female,1,No,No,53,Yes,No,Fiberoptic,No,Yes,No,No,No,No,Monthtomonth,Yes,Creditcard(automatic),73.8,4003.85,No
0613WUXUM,Female,0,Yes,Yes,70,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Mailedcheck,19.2,1401.4,No
7568PODML,Male,0,No,No,1,No,Nophoneservice,DSL,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Mailedcheck,45.3,45.3,Yes
4458KVRBJ,Male,0,No,No,59,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,25,1510.5,No
5349IECLD,Male,0,No,No,2,Yes,No,Fiberoptic,No,No,Yes,No,Yes,Yes,Monthtomonth,No,Electroniccheck,94.95,178.1,Yes
1397XKKWR,Male,0,No,No,7,No,Nophoneservice,DSL,Yes,No,Yes,No,No,No,Oneyear,No,Mailedcheck,35.3,264.8,No
3945GFWQL,Female,0,No,Yes,12,Yes,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,44.55,480.6,Yes
8097OMULG,Male,0,Yes,Yes,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Oneyear,No,Creditcard(automatic),76.75,4541.9,No
6013BHCAW,Male,0,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),81,4976.15,No
0401WDBXM,Male,0,Yes,Yes,72,Yes,Yes,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),105.55,7542.25,No
3387PLKUI,Female,0,Yes,Yes,13,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,18.8,251.25,No
6096EGVTU,Female,0,Yes,Yes,64,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,24.9,1595.5,No
3797VTIDR,Male,0,Yes,No,1,No,Nophoneservice,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,23.45,23.45,Yes
5081NWSUP,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Oneyear,No,Mailedcheck,64.9,685.55,No
2580ATZSQ,Female,0,Yes,Yes,65,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Oneyear,No,Banktransfer(automatic),61.35,3874.1,No
8085MSNLK,Female,0,Yes,No,62,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Mailedcheck,113.95,6891.4,No
9691HKOVS,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,Electroniccheck,90.15,4916.95,No
9881VCZEP,Female,0,Yes,No,25,Yes,Yes,DSL,No,Yes,No,No,No,No,Monthtomonth,No,Electroniccheck,54.1,1373,No
9526BIHHD,Male,0,No,No,1,No,Nophoneservice,DSL,Yes,No,No,No,No,No,Monthtomonth,No,Mailedcheck,29.7,29.7,Yes
8757TFHHJ,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Monthtomonth,Yes,Creditcard(automatic),49.8,49.8,No
4523WXCEF,Female,0,Yes,No,59,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,Yes,Monthtomonth,No,Electroniccheck,101.1,6039.9,Yes
1468DEFNC,Male,1,Yes,Yes,64,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Banktransfer(automatic),24.4,1548.65,No
5119KEPFY,Male,0,Yes,No,36,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Banktransfer(automatic),95,3440.25,No
8364TRMMK,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Mailedcheck,50.65,151.3,Yes
0916KNFAJ,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Twoyear,Yes,Mailedcheck,69.9,4226.7,No
8319QBEHW,Male,0,No,Yes,26,No,Nophoneservice,DSL,No,Yes,No,No,Yes,No,Oneyear,Yes,Banktransfer(automatic),39.95,1023.75,No
3063QFSZL,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,55.4,55.4,Yes
8775LHDJH,Female,1,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,No,Monthtomonth,Yes,Electroniccheck,90.6,90.6,Yes
9625QNLUX,Male,0,Yes,Yes,68,Yes,No,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Twoyear,Yes,Creditcard(automatic),103.25,7074.4,No
3097NQYSN,Male,1,Yes,No,2,Yes,Yes,Fiberoptic,No,No,No,No,Yes,No,Monthtomonth,Yes,Mailedcheck,86.85,156.35,Yes
4024CSNBY,Female,0,Yes,No,72,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,No,No,Twoyear,Yes,Banktransfer(automatic),94.25,6849.75,No
7110BDTWG,Female,0,Yes,No,71,No,Nophoneservice,DSL,No,No,Yes,Yes,No,Yes,Twoyear,Yes,Electroniccheck,47.05,3263.6,No
7493GVFIO,Male,0,No,No,57,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),20.55,1252.85,No
0690SRQID,Male,0,No,No,4,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Mailedcheck,19.65,67.55,No
9605WGJVW,Female,1,No,No,1,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,70.2,70.2,No
9114DPSIA,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Twoyear,No,Creditcard(automatic),81,5750,No
4700UBQMV,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Oneyear,Yes,Banktransfer(automatic),75.9,1549.75,No
7711GQBZC,Female,0,Yes,Yes,71,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),24.7,1810.55,No
3565UNOCC,Female,1,Yes,No,29,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Banktransfer(automatic),99.05,2952.85,Yes
4627MIHJH,Female,1,No,No,69,Yes,Yes,Fiberoptic,Yes,No,Yes,Yes,Yes,Yes,Twoyear,No,Creditcard(automatic),110.25,7467.55,No
9795NREXC,Female,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),85,5484.4,No
8573CGOCC,Male,0,No,No,16,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Creditcard(automatic),19.75,294.9,No
7356AYNJP,Female,0,No,No,4,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Electroniccheck,23.9,97.5,No
9249FXSCK,Female,0,No,No,52,Yes,Yes,Fiberoptic,Yes,Yes,No,Yes,Yes,Yes,Oneyear,Yes,Creditcard(automatic),111.25,5916.45,Yes
5493SDRDQ,Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Monthtomonth,Yes,Mailedcheck,55.1,113.35,Yes
6286SUUWT,Male,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,19.95,19.95,No
4819HJPIW,Male,0,No,No,18,No,Nophoneservice,DSL,No,No,No,No,No,No,Monthtomonth,No,Mailedcheck,25.15,476.8,No
8654DHAOW,Female,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Monthtomonth,No,Mailedcheck,54.15,101.65,No
5438QMDDL,Female,0,Yes,No,19,Yes,No,DSL,No,Yes,No,No,No,Yes,Monthtomonth,Yes,Mailedcheck,59.8,1130.85,No
9812GHVRI,Female,0,No,No,40,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,No,Banktransfer(automatic),83.85,3532.25,No
5553AOINX,Female,1,Yes,Yes,66,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,Electroniccheck,104.9,6891.45,No
1228ZLNBX,Male,0,No,No,21,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Monthtomonth,No,Mailedcheck,75.3,1570.7,No
4226KKDON,Male,0,No,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Monthtomonth,Yes,Electroniccheck,66.65,520.95,No
3831YCPUO,Female,0,Yes,Yes,72,Yes,No,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),109.5,7854.9,No
7445WMRBW,Female,0,No,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Oneyear,Yes,Banktransfer(automatic),73.85,3581.4,No
3308DGHKL,Male,0,No,No,69,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Banktransfer(automatic),19.3,1447.9,No
9924JPRMC,Male,0,No,No,72,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Electroniccheck,118.2,8547.15,No
0080EMYVY,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,Oneyear,No,Creditcard(automatic),51.45,727.85,No
6218KNUBD,Male,0,No,No,6,Yes,No,DSL,No,Yes,No,No,Yes,No,Monthtomonth,No,Electroniccheck,59.45,357.6,No
7337CINUD,Female,0,Yes,Yes,8,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),19.5,159.35,No
7609NRNCA,Female,0,No,No,17,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,19.55,280.85,No
0623EJQEG,Male,0,No,No,65,Yes,Yes,Fiberoptic,Yes,No,No,Yes,No,Yes,Oneyear,No,Electroniccheck,93.55,6069.25,No
7153CHRBV,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Oneyear,Yes,Mailedcheck,59.3,3274.35,No
0871URUWO,Male,0,Yes,No,13,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Creditcard(automatic),102.25,1359,Yes
9190MFJLN,Male,1,No,No,19,Yes,No,Fiberoptic,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Creditcard(automatic),95.9,1777.9,Yes
6198PNNSZ,Female,0,Yes,No,56,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Oneyear,No,Banktransfer(automatic),109.8,6109.65,No
3317VLGQT,Female,0,Yes,No,14,Yes,No,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,78.1,1122.4,No
4132POCZS,Male,0,Yes,No,52,No,Nophoneservice,DSL,Yes,No,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,39.9,2020.9,No
5614DNZCE,Female,0,No,No,58,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Twoyear,Yes,Creditcard(automatic),64.9,3795.45,No
1095JUDTC,Female,1,No,No,47,Yes,Yes,Fiberoptic,No,Yes,No,Yes,Yes,No,Monthtomonth,Yes,Electroniccheck,95.05,4504.55,Yes
3896RCYYE,Female,0,No,No,67,No,Nophoneservice,DSL,No,No,Yes,Yes,Yes,Yes,Monthtomonth,Yes,Creditcard(automatic),53.4,3579.15,No
9638JIQYA,Male,0,No,No,2,No,Nophoneservice,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Creditcard(automatic),24.9,49.7,No
3258SANFR,Male,1,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Monthtomonth,No,Creditcard(automatic),44.7,276.5,No
3726TBHQT,Male,0,Yes,Yes,71,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),114,8175.9,No
3190ITQXP,Female,0,Yes,Yes,46,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),20.25,890.35,No
0870VEMYL,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Monthtomonth,No,Creditcard(automatic),53.85,259.8,Yes
4833QTJNO,Male,1,Yes,No,67,Yes,Yes,Fiberoptic,Yes,Yes,No,No,No,No,Monthtomonth,No,Banktransfer(automatic),83.85,5588.8,No
3039MJSLN,Male,0,No,Yes,3,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Banktransfer(automatic),20.2,50.6,No
0178CIIKR,Female,0,No,No,3,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,19.95,58,No
5385SUIRI,Male,1,Yes,No,52,Yes,Yes,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,104.2,5568.35,Yes
3982XWFZQ,Female,0,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,50.25,2203.65,Yes
5774QPLTF,Male,0,Yes,Yes,50,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Mailedcheck,20.35,938.95,No
2322VCZHZ,Male,1,Yes,No,23,Yes,No,Fiberoptic,Yes,Yes,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,90,2024.1,No
5010IPEAQ,Female,0,Yes,Yes,67,No,Nophoneservice,DSL,Yes,Yes,Yes,Yes,Yes,No,Twoyear,No,Creditcard(automatic),54.2,3623.95,No
4009ALQFH,Female,0,No,No,25,Yes,No,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,99.5,2369.05,Yes
6383ZTSIW,Female,1,Yes,No,39,Yes,No,Fiberoptic,Yes,Yes,No,No,Yes,Yes,Oneyear,No,Mailedcheck,99.1,3877.95,No
8990YOZLV,Female,0,No,No,69,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Twoyear,Yes,Mailedcheck,66.9,4577.9,No
3069SSVSN,Female,0,No,No,1,No,Nophoneservice,DSL,No,No,No,No,No,No,Oneyear,No,Mailedcheck,25.85,25.85,No
5222IMUKT,Male,0,No,No,32,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Monthtomonth,No,Electroniccheck,91.05,2871.5,No
3627FCRDW,Female,0,No,No,9,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,No,Electroniccheck,71,672.55,Yes
7562GSUHK,Female,0,No,No,16,Yes,No,Fiberoptic,No,Yes,Yes,No,No,Yes,Monthtomonth,Yes,Creditcard(automatic),93.2,1573.7,Yes
6685XSHHU,Male,0,Yes,Yes,60,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Banktransfer(automatic),20.95,1270.55,No
8901UPRHR,Female,0,Yes,Yes,72,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),109.2,7711.45,No
4903UYAVB,Male,0,Yes,No,5,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,19.35,126.05,Yes
0118JPNOY,Female,1,No,No,26,Yes,No,Fiberoptic,Yes,No,No,No,Yes,No,Monthtomonth,Yes,Creditcard(automatic),85.8,2193.65,No
6776TLWOI,Male,0,No,No,3,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,19.85,64.55,Yes
3845FXCYS,Male,0,No,No,2,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Electroniccheck,19.65,31.2,No
5857XRECV,Female,0,No,Yes,2,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Banktransfer(automatic),20.5,38.25,No
0725CXOTM,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Oneyear,Yes,Creditcard(automatic),89.65,3348.1,No
4343EJVQB,Male,0,No,No,7,Yes,No,Fiberoptic,Yes,No,No,No,No,No,Monthtomonth,No,Mailedcheck,74.35,533.6,No
9000PLFUZ,Female,1,Yes,No,60,No,Nophoneservice,DSL,No,Yes,No,No,Yes,Yes,Twoyear,Yes,Creditcard(automatic),49.45,2907.55,No
3427GGZZI,Female,0,Yes,No,19,Yes,Yes,Fiberoptic,No,Yes,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,89.1,1620.8,No
7779ORAEL,Male,1,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Twoyear,No,Creditcard(automatic),75.15,3480.35,No
0644OQMDK,Male,1,No,No,4,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,70.65,293.85,No
4077CROMM,Female,0,Yes,Yes,31,Yes,Yes,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Monthtomonth,Yes,Electroniccheck,104.2,3243.45,Yes
3154CFSZG,Male,0,Yes,Yes,47,Yes,No,Fiberoptic,Yes,No,Yes,No,No,Yes,Monthtomonth,No,Electroniccheck,90.05,4137.2,No
2868MZAGQ,Male,0,No,No,1,Yes,No,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,79.25,79.25,Yes
